"","CollabGroup","Year","Value","source","iso3c","iso2c","TotalValue","Percentage"
"13555","Iran-Italy-Turkey-United Kingdom",2014,1,"absolute_counting_colabs_metalOrganic","IRN-ITA-TUR-GBR",NA,2599287,3.84720886920144e-05
"13556","Iran-Italy-United Kingdom-United States",2019,5,"absolute_counting_colabs_metalOrganic","IRN-ITA-GBR-USA",NA,2861304,0.000174745500652849
"13557","Iran-South Korea-United Kingdom",2009,2,"absolute_counting_colabs_metalOrganic","IRN-KOR-GBR",NA,1947736,0.000102683320532146
"13558","Iran-Libya-United Kingdom",2004,3,"absolute_counting_colabs_metalOrganic","IRN-LBY-GBR",NA,1537682,0.000195098856590634
"13559","Iran-Malaysia-United Kingdom",2018,1,"absolute_counting_colabs_metalOrganic","IRN-MYS-GBR",NA,2750178,3.63612827969681e-05
"13560","Iran-New Zealand-United Kingdom",2018,3,"absolute_counting_colabs_metalOrganic","IRN-NZL-GBR",NA,2750178,0.000109083848390904
"13561","Iran-Poland-United Kingdom",2017,6,"absolute_counting_colabs_metalOrganic","IRN-POL-GBR",NA,2722142,0.000220414658750352
"13562","Iran-Slovenia-United Kingdom",2011,1,"absolute_counting_colabs_metalOrganic","IRN-SVN-GBR",NA,2306464,4.33564105054317e-05
"13563","Iceland-United Kingdom",2015,4,"absolute_counting_colabs_metalOrganic","ISL-GBR",NA,2562487,0.000156098352889205
"13564","Iceland-United Kingdom",2018,1,"absolute_counting_colabs_metalOrganic","ISL-GBR",NA,2750178,3.63612827969681e-05
"13565","Iceland-United Kingdom",2021,5,"absolute_counting_colabs_metalOrganic","ISL-GBR",NA,2932339,0.000170512345264309
"13566","Iceland-United Kingdom-United States",1993,3,"absolute_counting_colabs_metalOrganic","ISL-GBR-USA",NA,868981,0.000345231944081631
"13567","Italy-United Kingdom",1981,31,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,673793,0.00460081953953217
"13568","Italy-United Kingdom",1982,49,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,645051,0.00759629858724349
"13569","Italy-United Kingdom",1983,29,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,671623,0.0043178985829848
"13570","Italy-United Kingdom",1984,56,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,671670,0.00833742760581833
"13571","Italy-United Kingdom",1985,73,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,704006,0.0103692298077005
"13572","Italy-United Kingdom",1986,12,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,672378,0.00178471038612209
"13573","Italy-United Kingdom",1987,9,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,743929,0.00120979287001851
"13574","Italy-United Kingdom",1988,21,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,793726,0.00264574928879739
"13575","Italy-United Kingdom",1989,43,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,778102,0.00552626776438051
"13576","Italy-United Kingdom",1990,9,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,839793,0.00107169266712154
"13577","Italy-United Kingdom",1991,6,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,823192,0.00072887005704623
"13578","Italy-United Kingdom",1992,10,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,893761,0.00111886734820606
"13579","Italy-United Kingdom",1993,29,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,868981,0.00333724212612244
"13580","Italy-United Kingdom",1994,31,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,882457,0.00351291904308085
"13581","Italy-United Kingdom",1995,29,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,931356,0.00311373953676145
"13582","Italy-United Kingdom",1996,51,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1152504,0.00442514733137586
"13583","Italy-United Kingdom",1997,20,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1182320,0.0016915894174166
"13584","Italy-United Kingdom",1998,38,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1224109,0.00310429871849647
"13585","Italy-United Kingdom",1999,13,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1241217,0.00104735916443297
"13586","Italy-United Kingdom",2000,86,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1326695,0.0064822736197845
"13587","Italy-United Kingdom",2001,78,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1343056,0.0058076506117392
"13588","Italy-United Kingdom",2002,42,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1400151,0.00299967646346715
"13589","Italy-United Kingdom",2003,87,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1474230,0.00590138580818461
"13590","Italy-United Kingdom",2004,27,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1537682,0.00175588970931571
"13591","Italy-United Kingdom",2005,11,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1597342,0.000688644009861382
"13592","Italy-United Kingdom",2006,49,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1660401,0.00295109434407712
"13593","Italy-United Kingdom",2007,48,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1695677,0.00283072778601113
"13594","Italy-United Kingdom",2008,84,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1793021,0.00468483079673913
"13595","Italy-United Kingdom",2009,35,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1947736,0.00179695810931256
"13596","Italy-United Kingdom",2010,86,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2186977,0.00393236874461871
"13597","Italy-United Kingdom",2011,129,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2306464,0.00559297695520069
"13598","Italy-United Kingdom",2012,128,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2340287,0.00546941464871616
"13599","Italy-United Kingdom",2013,83,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2550387,0.0032544080565028
"13600","Italy-United Kingdom",2014,88,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2599287,0.00338554380489727
"13601","Italy-United Kingdom",2015,34,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2562487,0.00132683599955824
"13602","Italy-United Kingdom",2016,43,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2606936,0.00164944593960113
"13603","Italy-United Kingdom",2017,86,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2722142,0.00315927677542171
"13604","Italy-United Kingdom",2018,67,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2750178,0.00243620594739686
"13605","Italy-United Kingdom",2019,53,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2861304,0.0018523023069202
"13606","Italy-United Kingdom",2020,44,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2819039,0.001560815582899
"13607","Italy-United Kingdom",2021,21,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2932339,0.0007161518501101
"13608","Italy-United Kingdom",2022,51,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2960168,0.001722875188165
"13609","Italy-Japan-United Kingdom",1999,4,"absolute_counting_colabs_metalOrganic","ITA-JPN-GBR",NA,1241217,0.000322264358287068
"13610","Italy-Japan-United Kingdom",2015,3,"absolute_counting_colabs_metalOrganic","ITA-JPN-GBR",NA,2562487,0.000117073764666904
"13611","Italy-Japan-United Kingdom",2020,3,"absolute_counting_colabs_metalOrganic","ITA-JPN-GBR",NA,2819039,0.000106419244288568
"13612","Italy-Kuwait-Russia-United Kingdom",2004,5,"absolute_counting_colabs_metalOrganic","ITA-KWT-RUS-GBR",NA,1537682,0.000325164760984391
"13613","Italy-Moldova-Poland-United Kingdom",2004,5,"absolute_counting_colabs_metalOrganic","ITA-MDA-POL-GBR",NA,1537682,0.000325164760984391
"13614","Italy-Netherlands-Serbia-United Kingdom",2017,4,"absolute_counting_colabs_metalOrganic","ITA-NLD-SRB-GBR",NA,2722142,0.000146943105833568
"13615","Italy-Norway-United Kingdom",2004,1,"absolute_counting_colabs_metalOrganic","ITA-NOR-GBR",NA,1537682,6.50329521968782e-05
"13616","Italy-New Zealand-United Kingdom",1981,1,"absolute_counting_colabs_metalOrganic","ITA-NZL-GBR",NA,673793,0.000148413533533296
"13617","Italy-Poland-United Kingdom",2009,2,"absolute_counting_colabs_metalOrganic","ITA-POL-GBR",NA,1947736,0.000102683320532146
"13618","Italy-Poland-United Kingdom",2010,3,"absolute_counting_colabs_metalOrganic","ITA-POL-GBR",NA,2186977,0.000137175653882048
"13619","Italy-Poland-United Kingdom",2022,2,"absolute_counting_colabs_metalOrganic","ITA-POL-GBR",NA,2960168,6.75637328692155e-05
"13620","Italy-Portugal-United Kingdom",1993,3,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,868981,0.000345231944081631
"13621","Italy-Portugal-United Kingdom",1999,12,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,1241217,0.000966793074861205
"13622","Italy-Portugal-United Kingdom",2002,11,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,1400151,0.000785629549955683
"13623","Italy-Portugal-United Kingdom",2011,13,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,2306464,0.000563633336570612
"13624","Italy-Portugal-United Kingdom",2013,2,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,2550387,7.84194712410313e-05
"13625","Italy-Portugal-United Kingdom",2014,8,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,2599287,0.000307776709536115
"13626","Italy-Portugal-United Kingdom",2019,6,"absolute_counting_colabs_metalOrganic","ITA-PRT-GBR",NA,2861304,0.000209694600783419
"13627","Italy-Qatar-United Kingdom",2017,10,"absolute_counting_colabs_metalOrganic","ITA-QAT-GBR",NA,2722142,0.00036735776458392
"13628","Italy-Romania-United Kingdom",2014,3,"absolute_counting_colabs_metalOrganic","ITA-ROU-GBR",NA,2599287,0.000115416266076043
"13629","Italy-Sweden-United Kingdom",2006,7,"absolute_counting_colabs_metalOrganic","ITA-SWE-GBR",NA,1660401,0.000421584906296732
"13630","Italy-Sweden-United Kingdom",2010,7,"absolute_counting_colabs_metalOrganic","ITA-SWE-GBR",NA,2186977,0.000320076525724779
"13631","Italy-Sweden-United Kingdom",2022,4,"absolute_counting_colabs_metalOrganic","ITA-SWE-GBR",NA,2960168,0.000135127465738431
"13632","Italy-Singapore-United Kingdom",2009,2,"absolute_counting_colabs_metalOrganic","ITA-SGP-GBR",NA,1947736,0.000102683320532146
"13633","Italy-Singapore-United Kingdom",2011,6,"absolute_counting_colabs_metalOrganic","ITA-SGP-GBR",NA,2306464,0.00026013846303259
"13634","Italy-Tanzania-United Kingdom",2015,2,"absolute_counting_colabs_metalOrganic","ITA-TZA-GBR",NA,2562487,7.80491764446025e-05
"13635","Italy-United Kingdom-United States",1991,3,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,823192,0.000364435028523115
"13636","Italy-United Kingdom-United States",2007,4,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,1695677,0.000235893982167594
"13637","Italy-United Kingdom-United States",2008,2,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,1793021,0.000111543590398551
"13638","Italy-United Kingdom-United States",2009,17,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,1947736,0.000872808224523241
"13639","Italy-United Kingdom-United States",2010,4,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2186977,0.000182900871842731
"13640","Italy-United Kingdom-United States",2011,1,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2306464,4.33564105054317e-05
"13641","Italy-United Kingdom-United States",2012,5,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2340287,0.000213649009715475
"13642","Italy-United Kingdom-United States",2013,1,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2550387,3.92097356205156e-05
"13643","Italy-United Kingdom-United States",2015,3,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2562487,0.000117073764666904
"13644","Italy-United Kingdom-United States",2017,1,"absolute_counting_colabs_metalOrganic","ITA-GBR-USA",NA,2722142,3.6735776458392e-05
"13645","Italy-United Kingdom-Venezuela",2000,2,"absolute_counting_colabs_metalOrganic","ITA-GBR-VEN",NA,1326695,0.000150750549297314
"13646","Italy-United Kingdom-Venezuela",2004,4,"absolute_counting_colabs_metalOrganic","ITA-GBR-VEN",NA,1537682,0.000260131808787513
"13647","Italy-United Kingdom-Venezuela",2006,21,"absolute_counting_colabs_metalOrganic","ITA-GBR-VEN",NA,1660401,0.0012647547188902
"13648","Italy-United Kingdom-Unknown",2009,12,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,1947736,0.000616099923192876
"13649","Italy-United Kingdom-Unknown",2010,3,"absolute_counting_colabs_metalOrganic","ITA-GBR",NA,2186977,0.000137175653882048
"13650","Jamaica-United Kingdom",2007,1,"absolute_counting_colabs_metalOrganic","JAM-GBR",NA,1695677,5.89734955418986e-05
"13651","Japan-United Kingdom",1986,4,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,672378,0.000594903462040697
"13652","Japan-United Kingdom",1988,3,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,793726,0.000377964184113913
"13653","Japan-United Kingdom",1989,2,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,778102,0.000257035709971186
"13654","Japan-United Kingdom",1990,18,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,839793,0.00214338533424308
"13655","Japan-United Kingdom",1992,4,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,893761,0.000447546939282426
"13656","Japan-United Kingdom",1994,1,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,882457,0.00011331996913164
"13657","Japan-United Kingdom",1995,2,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,931356,0.000214740657707686
"13658","Japan-United Kingdom",1996,3,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1152504,0.00026030278419858
"13659","Japan-United Kingdom",1997,12,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1182320,0.00101495365044996
"13660","Japan-United Kingdom",1998,23,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1224109,0.00187891764540576
"13661","Japan-United Kingdom",1999,7,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1241217,0.00056396262700237
"13662","Japan-United Kingdom",2000,12,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1326695,0.000904503295783884
"13663","Japan-United Kingdom",2001,6,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1343056,0.000446742354749169
"13664","Japan-United Kingdom",2002,2,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1400151,0.000142841736355579
"13665","Japan-United Kingdom",2003,8,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1474230,0.000542656166269849
"13666","Japan-United Kingdom",2005,12,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1597342,0.000751248010757872
"13667","Japan-United Kingdom",2006,11,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1660401,0.000662490567037722
"13668","Japan-United Kingdom",2007,4,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1695677,0.000235893982167594
"13669","Japan-United Kingdom",2008,7,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1793021,0.000390402566394928
"13670","Japan-United Kingdom",2009,16,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,1947736,0.000821466564257168
"13671","Japan-United Kingdom",2010,7,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2186977,0.000320076525724779
"13672","Japan-United Kingdom",2011,28,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2306464,0.00121397949415209
"13673","Japan-United Kingdom",2012,28,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2340287,0.00119643445440666
"13674","Japan-United Kingdom",2013,16,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2550387,0.00062735576992825
"13675","Japan-United Kingdom",2014,7,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2599287,0.000269304620844101
"13676","Japan-United Kingdom",2015,42,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2562487,0.00163903270533665
"13677","Japan-United Kingdom",2016,54,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2606936,0.00207139722647583
"13678","Japan-United Kingdom",2017,14,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2722142,0.000514300870417487
"13679","Japan-United Kingdom",2018,49,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2750178,0.00178170285705143
"13680","Japan-United Kingdom",2019,31,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2861304,0.00108342210404766
"13681","Japan-United Kingdom",2020,16,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2819039,0.000567569302872362
"13682","Japan-United Kingdom",2021,3,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2932339,0.000102307407158586
"13683","Japan-United Kingdom",2022,15,"absolute_counting_colabs_metalOrganic","JPN-GBR",NA,2960168,0.000506727996519116
"13684","Japan-Mexico-United Kingdom",2004,3,"absolute_counting_colabs_metalOrganic","JPN-MEX-GBR",NA,1537682,0.000195098856590634
"13685","Japan-Oman-Poland-United Kingdom",2012,10,"absolute_counting_colabs_metalOrganic","JPN-OMN-POL-GBR",NA,2340287,0.00042729801943095
"13686","Japan-Russia-United Kingdom",2016,12,"absolute_counting_colabs_metalOrganic","JPN-RUS-GBR",NA,2606936,0.000460310494772407
"13687","Japan-Russia-United Kingdom",2019,8,"absolute_counting_colabs_metalOrganic","JPN-RUS-GBR",NA,2861304,0.000279592801044559
"13688","Japan-Russia-United Kingdom",2020,7,"absolute_counting_colabs_metalOrganic","JPN-RUS-GBR",NA,2819039,0.000248311570006658
"13689","Japan-Sweden-United Kingdom",2014,4,"absolute_counting_colabs_metalOrganic","JPN-SWE-GBR",NA,2599287,0.000153888354768058
"13690","Japan-Taiwan-United Kingdom",2013,10,"absolute_counting_colabs_metalOrganic","JPN-TWN-GBR",NA,2550387,0.000392097356205156
"13691","Japan-United Kingdom-United States",2010,4,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2186977,0.000182900871842731
"13692","Japan-United Kingdom-United States",2013,6,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2550387,0.000235258413723094
"13693","Japan-United Kingdom-United States",2017,3,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2722142,0.000110207329375176
"13694","Japan-United Kingdom-United States",2019,1,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2861304,3.49491001305698e-05
"13695","Japan-United Kingdom-United States",2020,7,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2819039,0.000248311570006658
"13696","Japan-United Kingdom-United States",2021,13,"absolute_counting_colabs_metalOrganic","JPN-GBR-USA",NA,2932339,0.000443332097687205
"13697","Kenya-South Africa-United Kingdom",2022,4,"absolute_counting_colabs_metalOrganic","KEN-ZAF-GBR",NA,2960168,0.000135127465738431
"13698","South Korea-United Kingdom",1997,2,"absolute_counting_colabs_metalOrganic","KOR-GBR",NA,1182320,0.00016915894174166
"13699","South Korea-United Kingdom",2008,20,"absolute_counting_colabs_metalOrganic","KOR-GBR",NA,1793021,0.00111543590398551
